id,event_timestamp,grade,annual_inc,short_emp,emp_length_num,home_ownership,dti,purpose,term,last_delinq_none,last_major_derog_none,revol_util,total_rec_late_fee,od_ratio,bad_loan
10179883,2016-02-16 00:29:59+00:00,B,110000,0,11,MORTGAGE,3.73,credit_card, 36 months,1,,95.6,0,0.486294274,0
10149930,2016-02-16 02:45:16+00:00,B,44000,0,3,RENT,21.9,credit_card, 36 months,1,,59,0,0.591015877,1
10179906,2016-02-16 04:54:40+00:00,B,65000,0,11,MORTGAGE,22.77,medical, 60 months,1,,20.3,0,0.495959481,0
10129884,2016-02-16 04:55:56+00:00,F,45000,0,2,MORTGAGE,20.1,debt_consolidation, 60 months,1,,69.3,0,0.986417798,1
10129607,2016-02-16 06:02:12+00:00,B,90000,0,11,MORTGAGE,17.33,credit_card, 36 months,0,,56.9,0,0.845085763,0
10125118,2016-02-16 06:09:59+00:00,C,50000,1,0,MORTGAGE,15.65,credit_card, 60 months,0,,47.2,0,0.573615184,1
10110056,2016-02-16 06:08:42+00:00,A,43000,0,9,RENT,12.41,debt_consolidation, 36 months,0,,26.9,0,0.820964779,0
10159963,2016-02-16 07:40:21+00:00,C,52000,0,9,MORTGAGE,25.18,debt_consolidation, 36 months,0,,75.1,0,0.853821617,0
10140175,2016-02-16 08:12:40+00:00,A,92000,0,6,RENT,18.45,credit_card, 36 months,0,,72.2,0,0.240962209,0
10149935,2016-02-16 08:11:18+00:00,C,119100,0,11,RENT,14.45,debt_consolidation, 36 months,1,,85.3,0,0.238693383,0
10109761,2016-02-16 08:17:49+00:00,F,72000,0,10,MORTGAGE,7.67,small_business, 60 months,0,,42,0,0.874424389,0
10070043,2016-02-16 08:23:57+00:00,E,108000,0,10,MORTGAGE,18.04,small_business, 36 months,0,,66,0,0.801664644,0
10110074,2016-02-16 08:59:39+00:00,A,46000,0,6,MORTGAGE,16.85,debt_consolidation, 36 months,1,,16.1,0,0.324427218,0
10100096,2016-02-16 08:59:39+00:00,A,56000,0,11,MORTGAGE,6.82,credit_card, 36 months,1,,21,0,0.637738494,0
10100093,2016-02-16 08:59:39+00:00,B,62000,0,11,RENT,16.01,debt_consolidation, 36 months,0,,60.4,0,0.783575993,0
10139842,2016-02-16 08:59:39+00:00,C,54000,0,11,MORTGAGE,19.76,debt_consolidation, 60 months,0,,70.1,0,0.764498313,0
10070098,2016-02-16 08:59:39+00:00,D,38000,1,0,MORTGAGE,8.28,debt_consolidation, 36 months,0,,33.7,0,0.970680807,1
10150055,2016-02-16 09:01:58+00:00,C,72000,0,2,MORTGAGE,29.68,credit_card, 36 months,0,,69,0,0.807200084,0
10179940,2016-02-16 09:13:17+00:00,D,120400,0,4,,15.44,debt_consolidation, 60 months,0,,37.2,0,0.258162546,0
10150010,2016-02-16 09:18:13+00:00,E,35000,0,9,RENT,10.19,debt_consolidation, 36 months,1,,88.1,0,0.975263367,0
10170011,2016-02-16 09:32:26+00:00,C,116000,1,1,,15.46,debt_consolidation, 36 months,0,,67.1,0,0.517888027,1
10180003,2016-02-16 09:41:14+00:00,D,42000,0,3,RENT,28.32,debt_consolidation, 36 months,0,,48.9,0,0.13547948,1
10160028,2016-02-16 09:54:12+00:00,C,80000,1,1,RENT,20.94,debt_consolidation, 60 months,1,,56.2,0,0.487132708,1
10089951,2016-02-16 09:58:03+00:00,E,55000,1,0,MORTGAGE,17.93,medical, 36 months,1,,72,0,0.592167892,1
10090197,2016-02-16 10:05:57+00:00,A,223000,0,5,MORTGAGE,1.35,debt_consolidation, 36 months,1,1,21.1,0,0.511910806,0
10119770,2016-02-16 10:12:23+00:00,D,40000,0,2,MORTGAGE,10.92,debt_consolidation, 60 months,1,,59.9,0,0.259405699,0
10090132,2016-02-16 11:46:40+00:00,C,35000,0,2,RENT,28.51,debt_consolidation, 60 months,1,,19.2,0,0.971195661,1
10110199,2016-02-16 11:46:40+00:00,B,40000,0,11,MORTGAGE,14.04,debt_consolidation, 36 months,1,,54.3,0,0.008211835,1
10079995,2016-02-16 12:08:17+00:00,D,70000,0,11,MORTGAGE,,debt_consolidation, 36 months,1,,59.4,0,0.491659956,0
10118302,2016-02-16 12:18:42+00:00,E,80000,0,11,MORTGAGE,9.98,debt_consolidation, 60 months,0,,78,0,0.268836639,1
10120161,2016-02-16 12:40:34+00:00,B,53000,0,6,MORTGAGE,17.12,debt_consolidation, 36 months,1,,54.1,0,0.960199529,0
10159834,2016-02-16 13:47:40+00:00,B,43200,0,11,RENT,,medical, 36 months,1,,59.7,0,0.634098509,0
10179303,2016-02-16 13:47:40+00:00,B,42000,0,11,RENT,17.37,credit_card, 36 months,1,,36.6,0,0.648313872,0
10177949,2016-02-16 14:36:56+00:00,B,20520,1,0,RENT,7.19,credit_card, 36 months,1,,36.6,0,0.845390762,0
10150119,2016-02-16 14:38:16+00:00,D,50000,0,5,OWN,20.04,debt_consolidation, 36 months,1,,68.8,0,0.014770408,1
10150133,2016-02-16 15:26:16+00:00,C,55000,0,7,RENT,22.43,debt_consolidation, 36 months,0,0,67.7,0,0.036954731,1
10159642,2016-02-16 15:46:00+00:00,C,52000,0,11,OWN,32.77,home_improvement, 60 months,0,,28.2,0,0.304336094,0
10120184,2016-02-16 16:25:43+00:00,C,35000,0,7,RENT,7.22,debt_consolidation, 36 months,1,,60.2,0,0.946771362,0
10180046,2016-02-16 16:42:32+00:00,C,120000,0,2,RENT,0,major_purchase, 36 months,1,,56.1769,0,0.738261405,0
10140258,2016-02-16 16:43:51+00:00,B,53000,0,11,RENT,23.3,debt_consolidation, 36 months,1,,88.6,0,0.260850653,0
10177227,2016-02-16 16:47:47+00:00,C,116000,0,8,MORTGAGE,20.8,home_improvement, 60 months,0,,45.5,0,0.120961142,0
10130064,2016-02-16 17:45:19+00:00,C,38000,0,5,RENT,23.88,debt_consolidation, 36 months,0,,25.8,0,0.398162751,0
9294928,2016-02-16 18:13:50+00:00,D,60000,0,5,MORTGAGE,22.26,debt_consolidation, 60 months,0,,81.6,0,0.482643615,0
10090215,2016-02-16 18:13:50+00:00,B,35000,0,6,RENT,12.89,debt_consolidation, 36 months,1,,43.8,0,0.729313688,0
10130126,2016-02-16 18:13:50+00:00,D,48000,1,1,RENT,20,debt_consolidation, 36 months,1,,67.9,0,0.106324907,0
10120310,2016-02-17 00:52:54+00:00,C,120000,0,11,RENT,13.74,credit_card, 36 months,1,,83.8,0,0.832262545,0
10110328,2016-02-17 01:46:49+00:00,A,70000,0,11,OWN,4.92,debt_consolidation, 36 months,0,,4,0,0.665334876,0
7615663,2016-02-17 04:16:32+00:00,A,50000,0,5,RENT,15.25,car, 36 months,1,,58.3,0,0.277617215,0
10130199,2016-02-17 07:17:47+00:00,C,72000,0,11,MORTGAGE,15.28,debt_consolidation, 60 months,0,,47.8,0,0.048254053,0
10120225,2016-02-17 07:22:54+00:00,B,40000,1,1,RENT,27.72,debt_consolidation, 36 months,1,,6.2,0,0.362724821,0
10069425,2016-02-17 07:57:01+00:00,C,79000,0,7,MORTGAGE,22.21,small_business, 36 months,1,,91,0,0.605116868,0
10094606,2016-02-17 07:57:01+00:00,B,75000,0,11,RENT,29.12,debt_consolidation, 36 months,0,,58.3,0,0.645428535,0
10090220,2016-02-17 08:08:41+00:00,C,96000,0,2,RENT,7.84,debt_consolidation, 36 months,0,,42.8,0,0.192008244,0
10180117,2016-02-17 08:15:04+00:00,D,200000,0,11,MORTGAGE,10.88,debt_consolidation, 36 months,0,,82.9,0,0.8961374,0
10180125,2016-02-17 08:15:04+00:00,D,50000,0,8,RENT,25.88,credit_card, 60 months,0,,84.3,0,0.850602942,0
10180171,2016-02-17 08:13:48+00:00,B,73000,0,11,RENT,21.09,other, 36 months,0,,52,0,0.746333984,0
10179399,2016-02-17 08:36:21+00:00,C,49191,1,0,MORTGAGE,13.68,credit_card, 60 months,0,,46.3,0,0.180273924,0
10180191,2016-02-17 08:57:59+00:00,F,62000,0,3,MORTGAGE,30.76,debt_consolidation, 60 months,1,,74.2,0,0.182734678,1
10179263,2016-02-17 09:27:49+00:00,C,32000,0,8,RENT,23.92,debt_consolidation, 36 months,1,,47.4,0,0.641826979,0
10170266,2016-02-17 10:27:18+00:00,A,120000,0,11,MORTGAGE,5.96,home_improvement, 36 months,1,,11.5,0,0.6893084,0
10148065,2016-02-17 10:45:25+00:00,B,60000,0,10,RENT,13.54,debt_consolidation, 36 months,1,,35.4,0,0.514705356,0
10150226,2016-02-17 10:54:38+00:00,C,52000,0,8,MORTGAGE,14.42,debt_consolidation, 36 months,0,,65.5,0,0.794452929,0
10160032,2016-02-17 11:51:00+00:00,B,75000,0,11,MORTGAGE,15.15,credit_card, 36 months,1,,76.1,0,0.606885164,0
10180192,2016-02-17 12:47:59+00:00,C,31678,0,2,RENT,15.57,debt_consolidation, 36 months,0,,55.6,0,0.780178058,0
10140523,2016-02-17 13:21:42+00:00,B,55000,0,2,MORTGAGE,9.27,debt_consolidation, 60 months,1,,38.2,0,0.155771885,0
10090460,2016-02-17 16:20:05+00:00,A,50000,0,8,RENT,29.02,debt_consolidation, 36 months,0,,37.2,0,0.031923843,0
10090351,2016-02-17 16:56:42+00:00,A,105000,0,11,MORTGAGE,9.04,credit_card, 36 months,1,,34.5,0,0.395335459,0
10090335,2016-02-17 17:04:42+00:00,B,70764,0,11,MORTGAGE,24.2,debt_consolidation, 36 months,1,,14.8,0,0.782087889,0
10110374,2016-02-18 04:10:19+00:00,C,85000,0,8,MORTGAGE,13.77,debt_consolidation, 60 months,0,,53.4,0,0.15874718,0
9236022,2016-02-18 04:10:19+00:00,C,71000,0,11,MORTGAGE,18.51,debt_consolidation, 60 months,0,,57.3,0,0.623192356,0
10110379,2016-02-18 04:59:56+00:00,C,42000,0,3,RENT,24.15,debt_consolidation, 36 months,0,,79.3,0,0.00487804,0
10125008,2016-02-18 05:02:29+00:00,A,75000,0,7,MORTGAGE,14.33,debt_consolidation, 36 months,1,,46.2,0,0.023409062,0
10090457,2016-02-18 06:58:01+00:00,C,52000,0,5,RENT,15.39,debt_consolidation, 36 months,1,,42.6,0,0.264841262,0
10140287,2016-02-18 06:58:01+00:00,C,80000,0,3,MORTGAGE,9.84,debt_consolidation, 36 months,0,,13.7,0,0.496657418,0
10150054,2016-02-18 07:05:38+00:00,F,70000,0,11,,5.85,car, 60 months,0,,37.3,0,0.356147338,0
10120426,2016-02-18 07:05:38+00:00,C,68000,0,11,MORTGAGE,6.85,debt_consolidation, 36 months,0,,56.4,0,0.815122748,0
10080351,2016-02-18 07:16:59+00:00,C,62730,0,3,RENT,13.64,debt_consolidation, 36 months,0,,13.2,0,0.477216643,0
10090329,2016-02-18 07:18:16+00:00,C,60000,0,4,MORTGAGE,13.16,debt_consolidation, 36 months,0,,65,0,0.144071187,0
10090355,2016-02-18 07:24:49+00:00,A,70000,0,9,MORTGAGE,2.85,debt_consolidation, 36 months,1,,18.3,0,0.854049012,0
9746611,2016-02-18 08:02:46+00:00,C,82000,0,6,MORTGAGE,4.37,debt_consolidation, 36 months,0,,37.2,41,0.64166084,1
10130231,2016-02-18 08:13:46+00:00,C,40800,0,9,RENT,20.47,major_purchase, 60 months,0,,42,0,0.289338684,1
10150276,2016-02-18 08:10:12+00:00,C,55000,0,8,MORTGAGE,18.37,debt_consolidation, 60 months,0,,34.2,0,0.971970384,1
10120381,2016-02-18 08:32:39+00:00,D,106000,0,8,MORTGAGE,8.99,home_improvement, 60 months,0,,37.3,0,0.552137341,0
10160282,2016-02-18 08:32:39+00:00,D,85000,0,6,OWN,26.77,credit_card, 60 months,1,,78.5,0,0.44100935,0
10179713,2016-02-18 08:32:39+00:00,D,60000,0,11,MORTGAGE,21.46,debt_consolidation, 36 months,0,,75.2,0,0.464879997,0
10179978,2016-02-18 08:37:45+00:00,C,86500,0,4,OWN,14.84,debt_consolidation, 60 months,0,,40.2,0,0.094769541,0
10160278,2016-02-18 08:45:20+00:00,C,82000,0,11,MORTGAGE,16.29,debt_consolidation, 36 months,0,,45.3,0,0.540278015,0
10180261,2016-02-18 08:49:18+00:00,D,55000,1,1,MORTGAGE,16.98,debt_consolidation, 60 months,0,,62.4,0,0.483661813,1
10170400,2016-02-18 08:55:31+00:00,C,32000,1,0,RENT,22.58,debt_consolidation, 36 months,1,,58.2,0,0.139566781,1
10099496,2016-02-18 08:55:31+00:00,D,60000,0,5,RENT,25.64,credit_card, 36 months,1,,88,0,0.435119037,0
10097736,2016-02-18 09:05:40+00:00,C,85000,0,11,MORTGAGE,11.24,home_improvement, 60 months,0,,85.4,15,0.280479976,1
10100558,2016-02-18 09:33:40+00:00,A,70000,0,11,MORTGAGE,10.34,debt_consolidation, 36 months,0,,59.7,0,0.333837042,0
10100576,2016-02-18 09:47:43+00:00,B,82000,0,11,MORTGAGE,14.83,debt_consolidation, 36 months,0,,84.5,0,0.756365581,0
10070472,2016-02-18 10:26:34+00:00,C,55000,0,6,RENT,14.97,debt_consolidation, 36 months,1,,48.8,0,0.767933712,0
10070447,2016-02-18 10:38:15+00:00,B,140000,0,5,RENT,9.23,debt_consolidation, 36 months,0,,40.3,0,0.392763593,0
10100606,2016-02-18 10:49:43+00:00,B,50000,0,3,MORTGAGE,20.12,debt_consolidation, 36 months,0,,81.3,0,0.453557222,0
10090507,2016-02-18 10:57:30+00:00,B,75000,1,1,RENT,2.13,debt_consolidation, 36 months,1,,28.6,0,0.046623107,0
10089854,2016-02-18 11:02:38+00:00,F,75000,0,10,MORTGAGE,26.61,credit_card, 60 months,1,,72.7,0,0.360873708,1
10100581,2016-02-18 12:43:20+00:00,C,60000,0,5,RENT,17.76,medical, 36 months,0,,84.7,0,0.288938353,0
10100560,2016-02-18 15:21:14+00:00,C,149000,0,11,MORTGAGE,17.17,debt_consolidation, 36 months,1,,69,0,0.836126383,0
10070453,2016-02-18 18:27:23+00:00,B,170000,0,3,,,debt_consolidation, 36 months,0,,5.2,0,0.658692746,0
10090482,2016-02-18 19:06:41+00:00,B,45000,0,11,MORTGAGE,6.91,debt_consolidation, 36 months,1,,39.1,0,0.026414131,0
10150582,2016-02-18 22:34:44+00:00,D,105000,1,0,MORTGAGE,12.1,home_improvement, 60 months,0,,55,0,0.792559428,0
10140657,2016-02-19 03:08:50+00:00,B,140000,0,11,MORTGAGE,16.83,credit_card, 36 months,0,,65,0,0.327055812,0
10130460,2016-02-19 05:31:23+00:00,B,50000,0,11,MORTGAGE,20.86,debt_consolidation, 36 months,1,,36.8,0,0.602557427,0
10120468,2016-02-19 06:37:48+00:00,B,64000,1,0,RENT,9.43,debt_consolidation, 36 months,1,,63.1,0,0.90734912,0
10147213,2016-02-19 07:09:38+00:00,C,80402,0,4,MORTGAGE,11.55,debt_consolidation, 60 months,1,,8.2,0,0.916423236,0
10120554,2016-02-19 07:38:03+00:00,C,45000,1,1,RENT,29.28,other, 36 months,1,,15,0,0.430198677,0
10140740,2016-02-19 07:38:03+00:00,A,56780,0,11,MORTGAGE,11.96,credit_card, 36 months,0,,29.5,0,0.939335839,0
10140629,2016-02-19 08:17:41+00:00,C,119000,0,11,MORTGAGE,17.87,debt_consolidation, 60 months,0,,72.1,0,0.795936945,0
10140642,2016-02-19 08:44:19+00:00,B,107000,0,11,OWN,15.46,debt_consolidation, 36 months,0,,57.6,0,0.956507724,0
10110555,2016-02-19 09:00:47+00:00,F,75000,0,11,RENT,16.06,debt_consolidation, 60 months,1,,95.5,0,0.336671874,0
10130429,2016-02-19 09:02:04+00:00,C,77500,0,11,MORTGAGE,12.87,debt_consolidation, 36 months,0,,34.3,0,0.488085245,0
10120363,2016-02-19 10:09:15+00:00,A,67000,0,3,RENT,9.78,debt_consolidation, 36 months,1,,39.9,0,0.78927724,0
10119854,2016-02-19 11:32:06+00:00,C,103560,0,11,,12.65,debt_consolidation, 60 months,1,,74,0,0.373759365,0
10140577,2016-02-19 11:32:06+00:00,D,93200,0,8,MORTGAGE,13.69,debt_consolidation, 60 months,0,,77.2,0,0.143977457,0
10110630,2016-02-19 11:37:18+00:00,B,75000,0,11,MORTGAGE,30.48,debt_consolidation, 36 months,1,,60.3,0,0.275689082,1
10150621,2016-02-19 12:08:46+00:00,D,75864,1,0,MORTGAGE,18.71,debt_consolidation, 36 months,0,,29.1,0,0.491576184,0
10150434,2016-02-19 12:21:43+00:00,C,98000,0,4,MORTGAGE,25.13,debt_consolidation, 36 months,1,,75.9,0,0.376312646,0
10110647,2016-02-19 13:43:55+00:00,B,120000,0,11,MORTGAGE,8.01,debt_consolidation, 36 months,0,,71,0,0.266375976,0
10150530,2016-02-19 14:12:42+00:00,E,53000,0,3,RENT,25.84,debt_consolidation, 60 months,1,,47.6,0,0.102249028,1
10170498,2016-02-19 14:35:59+00:00,A,80000,0,3,RENT,11.37,debt_consolidation, 36 months,0,,22.6,0,0.56723043,0
10180427,2016-02-19 14:58:17+00:00,C,40000,0,8,MORTGAGE,17.73,credit_card, 36 months,1,,64.9,0,0.725233088,0
10180477,2016-02-19 14:58:17+00:00,C,60100,0,6,RENT,23.54,debt_consolidation, 60 months,0,,40.9,0,0.841952692,0
10170600,2016-02-19 15:28:40+00:00,C,27000,0,3,RENT,21.56,debt_consolidation, 36 months,0,,40.1,0,0.995937137,0
10170581,2016-02-19 15:46:39+00:00,D,75000,0,3,RENT,20.61,debt_consolidation, 36 months,0,,27.3,0,0.805837453,0
10159631,2016-02-19 16:01:01+00:00,C,62000,0,9,MORTGAGE,7.34,debt_consolidation, 36 months,1,,80.5,0,0.347314751,0
10176282,2016-02-19 16:03:40+00:00,D,70000,0,8,RENT,18.89,debt_consolidation, 60 months,1,,28.4,0,0.270318835,1
10160459,2016-02-19 16:06:14+00:00,C,35000,0,5,OWN,34.26,debt_consolidation, 36 months,1,,64.8,0,0.886642421,1
10170599,2016-02-19 16:04:58+00:00,B,62000,0,8,RENT,18.97,credit_card, 36 months,1,,76.1,0,0.937200683,0
10160472,2016-02-19 16:12:42+00:00,A,152000,1,1,MORTGAGE,10.29,debt_consolidation, 36 months,0,,55.2,0,0.980427587,0
10180424,2016-02-19 16:34:40+00:00,A,70000,0,5,MORTGAGE,4.39,credit_card, 36 months,1,,44.3,0,0.956612889,0
10149809,2016-02-19 16:31:59+00:00,G,47000,0,2,MORTGAGE,29.6,debt_consolidation, 60 months,0,,71.1,0,0.93104374,0
10110541,2016-02-19 16:51:57+00:00,D,70000,1,0,RENT,22.89,house, 36 months,0,,29,0,0.285068431,0
10100635,2016-02-19 17:52:57+00:00,B,173000,0,8,OWN,20.47,debt_consolidation, 36 months,1,,99.5,0,0.881633324,1
10089525,2016-02-19 18:21:08+00:00,B,100000,0,11,OWN,14.42,credit_card, 60 months,0,,45,0,0.882264338,0
10080702,2016-02-19 18:32:58+00:00,C,83500,0,3,MORTGAGE,14.82,debt_consolidation, 36 months,0,1,90.9,0,0.929460046,0
10070600,2016-02-19 19:28:39+00:00,E,63000,1,1,RENT,21.7,debt_consolidation, 36 months,0,,69.5,0,0.679407045,0
10149034,2016-02-19 19:32:33+00:00,C,93000,0,11,MORTGAGE,17.42,major_purchase, 36 months,0,,27,0,0.805513975,0
10070637,2016-02-19 19:32:32+00:00,A,62000,0,4,RENT,24.58,debt_consolidation, 36 months,1,,37.3,0,0.012910818,0
10098049,2016-02-19 20:16:00+00:00,B,96000,0,11,MORTGAGE,10.23,debt_consolidation, 36 months,1,,53.2,0,0.501292686,0
10120679,2016-02-19 20:26:07+00:00,B,55000,0,3,RENT,20.69,debt_consolidation, 36 months,0,,50,0,0.874102964,0
10106909,2016-02-19 20:23:49+00:00,A,50000,0,5,RENT,25.66,debt_consolidation, 36 months,1,,30.2,0,0.531296694,0
10070623,2016-02-19 20:23:49+00:00,E,45000,0,11,,6.44,other, 60 months,1,,45.6,0,0.840813549,0
10110685,2016-02-19 20:26:07+00:00,E,52000,0,11,,19.8,debt_consolidation, 60 months,0,,60.7,0,0.424145671,0
10087248,2016-02-20 08:49:24+00:00,B,45000,0,4,RENT,12.48,debt_consolidation, 36 months,0,,51.9,0,0.219109807,0
10068383,2016-02-20 08:49:24+00:00,C,55000,0,11,MORTGAGE,21.19,debt_consolidation, 36 months,0,,69.9,0,0.461729265,0
10070584,2016-02-20 12:52:32+00:00,E,89000,0,11,MORTGAGE,10.38,other, 36 months,0,,85,0,0.003234288,0
10110751,2016-02-20 14:11:27+00:00,B,95000,0,11,,17.28,home_improvement, 36 months,0,,82.3,0,0.47230133,0
9726328,2016-02-21 04:12:45+00:00,C,25000,0,11,RENT,25.59,debt_consolidation, 36 months,0,1,41.3,0,0.391617102,0
10090567,2016-02-21 06:39:41+00:00,C,70000,0,3,RENT,11.11,debt_consolidation, 36 months,0,,63,0,0.021683916,0
10070773,2016-02-21 06:39:41+00:00,D,80000,0,5,MORTGAGE,27.39,debt_consolidation, 60 months,0,,95,0,0.371731516,0
10120601,2016-02-21 09:27:15+00:00,A,78000,0,2,RENT,21.83,debt_consolidation, 36 months,1,,28.4,0,0.992808152,0
10080661,2016-02-21 09:51:39+00:00,B,48000,0,7,MORTGAGE,0.91,medical, 36 months,1,,1.9,0,0.657960495,0
10180674,2016-02-21 12:30:41+00:00,A,50000,0,4,MORTGAGE,27.15,debt_consolidation, 36 months,1,,28.2,0,0.22437175,0
10180690,2016-02-21 21:06:59+00:00,B,66000,0,3,RENT,24.65,debt_consolidation, 36 months,1,1,27.2,0,0.287004276,0
10160767,2016-02-22 02:45:47+00:00,C,90000,0,3,RENT,12.2,debt_consolidation, 36 months,1,,88.5,0,0.447676482,1
10180639,2016-02-22 02:57:01+00:00,F,35000,0,10,RENT,25.14,credit_card, 36 months,1,,93.3,0,0.643957129,0
10180701,2016-02-22 06:12:58+00:00,E,140000,0,11,MORTGAGE,17.89,debt_consolidation, 60 months,0,,67,0,0.4322977,0
10180595,2016-02-22 07:26:37+00:00,C,75000,0,4,MORTGAGE,21.8,debt_consolidation, 36 months,0,,27.3,0,0.046990071,1
10180657,2016-02-22 08:00:43+00:00,A,50000,0,11,,10.3,credit_card, 36 months,1,,33.6,0,0.935559203,0
10170722,2016-02-22 07:56:54+00:00,F,67500,1,1,MORTGAGE,9.16,home_improvement, 36 months,0,,89.8,0,0.549448867,0
10150691,2016-02-22 07:56:54+00:00,E,60000,1,1,RENT,5.56,small_business, 36 months,1,,20.6,36.17,0.565476877,1
10160787,2016-02-22 08:42:31+00:00,D,30160,0,4,MORTGAGE,17.83,debt_consolidation, 60 months,1,,81.5,0,0.811797829,1
10069641,2016-02-22 08:41:15+00:00,B,65000,0,5,MORTGAGE,5.74,debt_consolidation, 36 months,1,,59,0,0.494399982,0
4545797,2016-02-22 09:29:41+00:00,B,60050,0,9,MORTGAGE,14.17,debt_consolidation, 36 months,1,,57.6,0,0.687308525,0
9444909,2016-02-22 09:32:16+00:00,A,90000,0,11,OWN,25.32,debt_consolidation, 36 months,1,,65.5,0,0.713824117,0
7305348,2016-02-22 09:32:16+00:00,A,48000,0,4,MORTGAGE,15.83,debt_consolidation, 36 months,1,,66.8,0,0.405598431,0
10070828,2016-02-22 12:04:05+00:00,C,67000,0,4,MORTGAGE,25.88,debt_consolidation, 60 months,1,,46.6,0,0.984715642,0
10101069,2016-02-22 14:44:18+00:00,C,220000,0,8,RENT,6.04,debt_consolidation, 60 months,1,,30.7,0,0.57747141,0
10130799,2016-02-22 16:27:27+00:00,A,59000,0,9,MORTGAGE,3.3,home_improvement, 36 months,1,,8.6,0,0.636780408,1
10101061,2016-02-22 16:40:27+00:00,C,53600,1,1,RENT,6.96,debt_consolidation, 60 months,1,,60.2,0,0.059827763,0
10138252,2016-02-22 16:39:09+00:00,D,120000,0,7,MORTGAGE,13.66,debt_consolidation, 60 months,0,,78,0,0.684941814,0
10111001,2016-02-22 17:24:07+00:00,D,85000,0,5,MORTGAGE,19.24,debt_consolidation, 36 months,0,,40.7,0,0.634835477,0
10110976,2016-02-22 17:24:07+00:00,C,67000,0,11,MORTGAGE,18.35,credit_card, 36 months,1,,72.9,0,0.84847436,0
10110883,2016-02-22 19:35:52+00:00,A,62000,0,11,MORTGAGE,13.84,debt_consolidation, 36 months,1,,77.7,0,0.945655228,0
10141048,2016-02-22 19:35:52+00:00,B,60000,0,6,MORTGAGE,20.36,debt_consolidation, 36 months,0,,77.9,0,0.968574255,0
10160198,2016-02-22 21:02:39+00:00,C,108000,0,11,MORTGAGE,22.6,credit_card, 60 months,1,,45.1,0,0.94259539,0
10100978,2016-02-22 21:39:41+00:00,D,75000,0,11,MORTGAGE,17.09,debt_consolidation, 60 months,0,,20.7,0,0.505609752,0
10100983,2016-02-22 21:44:41+00:00,C,74000,0,6,RENT,11.03,debt_consolidation, 36 months,1,,23.6,0,0.341949708,1
10110904,2016-02-22 22:33:49+00:00,D,150000,0,4,OWN,24.01,debt_consolidation, 36 months,0,,66.4,0,0.255137761,0
10120963,2016-02-23 01:09:12+00:00,C,41000,0,2,RENT,10.98,credit_card, 36 months,0,,70.2,0,0.534212999,0
10111022,2016-02-23 03:12:38+00:00,A,120000,0,8,MORTGAGE,14.64,credit_card, 36 months,1,,95.5,0,0.170596383,0
10090976,2016-02-23 05:15:04+00:00,B,89000,0,11,MORTGAGE,19.77,debt_consolidation, 36 months,1,,81.4,0,0.337349053,0
10130827,2016-02-23 07:20:37+00:00,D,69000,0,9,RENT,14.78,medical, 36 months,1,,12.5,0,0.481204862,0
10071005,2016-02-23 07:20:37+00:00,A,45000,0,5,MORTGAGE,12.19,debt_consolidation, 36 months,0,,5.5,0,0.749593499,0
10101065,2016-02-23 07:39:43+00:00,B,50000,1,1,RENT,27.12,other, 36 months,0,,17,0,0.657492091,0
10120910,2016-02-23 07:39:43+00:00,D,55000,0,8,MORTGAGE,18.13,debt_consolidation, 36 months,0,,74.5,0,0.198299476,0
10180795,2016-02-23 08:11:54+00:00,A,65400,0,9,MORTGAGE,9.76,credit_card, 36 months,1,,28.9,0,0.4301017,0
10180473,2016-02-23 08:11:54+00:00,A,118000,0,2,MORTGAGE,19.45,home_improvement, 36 months,0,,47.7,0,0.896116874,0
10180907,2016-02-23 08:15:48+00:00,E,38000,0,8,OWN,16.58,credit_card, 60 months,1,,84.1,0,0.012006266,0
10170993,2016-02-23 08:57:46+00:00,A,69500,0,3,,16.96,debt_consolidation, 36 months,1,,89.7,0,0.906239535,0
10160657,2016-02-23 10:20:42+00:00,B,41000,0,4,RENT,11.15,credit_card, 36 months,1,,13.6,0,0.284012217,0
10180776,2016-02-23 10:20:42+00:00,C,55000,0,11,MORTGAGE,22.92,debt_consolidation, 36 months,0,,53.6,0,0.378493885,1
10078455,2016-02-23 10:36:22+00:00,B,44604,0,3,MORTGAGE,33.58,car, 36 months,1,,41.3,0,0.925882158,0
10044741,2016-02-23 10:36:22+00:00,A,66000,0,5,MORTGAGE,11,debt_consolidation, 36 months,1,,38.1,0,0.732145587,0
8794630,2016-02-23 11:46:55+00:00,C,47000,0,4,MORTGAGE,7.33,home_improvement, 36 months,0,,68.2,0,0.768733581,1
9924687,2016-02-23 12:06:08+00:00,B,55000,0,5,,34.23,home_improvement, 36 months,1,,4.3,0,0.595271991,0
10079053,2016-02-23 12:28:57+00:00,D,100000,0,11,MORTGAGE,31.83,debt_consolidation, 60 months,0,,75.7,0,0.459110468,0
10070944,2016-02-23 13:43:09+00:00,C,96000,0,6,,12.39,medical, 36 months,1,,39.4,0,0.282729382,0
10151115,2016-02-23 13:50:19+00:00,D,80000,0,11,,11.28,debt_consolidation, 60 months,0,,84.8,0,0.754609444,0
10111035,2016-02-23 14:28:22+00:00,B,897000,0,2,RENT,1.71,credit_card, 36 months,0,,68.5,0,0.575800926,0
10110002,2016-02-23 14:28:22+00:00,D,85000,0,11,OWN,16.41,home_improvement, 36 months,0,1,19,0,0.751822475,0
